2021-02-10 11:38:25.5127 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:25.6443 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:25.7660 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:25.9166 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:26.0433 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:26.2078 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:26.3385 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:26.4741 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:26.6147 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:26.7404 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:26.8671 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:27.0176 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:27.1413 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:27.2710 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:27.4026 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:27.5393 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:27.5752 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:27.7367 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
